kernel,B,T,D,dtype,device,warmup,runs,mean_ms,median_ms,p95_ms,std_ms,min_ms,max_ms,speedup_vs_ref
phase2_fused_triton,4,1,512,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.07081792021170258,0.06631999835371971,0.1125119999051094,0.01703172198367701,0.06230400130152702,0.1730560064315796,1.6699638744570398
phase2_ref_torch,4,1,1024,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.1249863999709487,0.11064000055193901,0.24371199309825897,0.055222327715808206,0.08806400001049042,0.4086720049381256,
phase2_fused_triton,4,1,1024,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.06911552008241414,0.06656000018119812,0.07785599678754807,0.01208771600583004,0.06451199948787689,0.19865599274635315,1.6622596191517531
phase2_ref_torch,4,1,2048,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.12394607990980148,0.11873600259423256,0.1518079936504364,0.027395480411454363,0.08895999938249588,0.3031040132045746,
phase2_fused_triton,4,1,2048,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.08367696031928062,0.06659200042486191,0.11500799655914307,0.02644584928272702,0.06361600011587143,0.2815999984741211,1.7830370290228263
phase2_ref_torch,4,1,4096,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.14892848016694188,0.12921599298715591,0.34508800506591797,0.07160035234191851,0.05427199974656105,0.4471679925918579,
phase2_fused_triton,4,1,4096,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.07828288078308106,0.07475200295448303,0.08937600255012512,0.0159847794112021,0.06800000369548798,0.2512960135936737,1.7285957282754865
phase2_ref_torch,4,16,512,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.14007872007787228,0.1271200031042099,0.19526399672031403,0.05939644756769877,0.09583999961614609,0.5190719962120056,
phase2_fused_triton,4,16,512,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.07881888080388308,0.07374400272965431,0.09299200028181076,0.0162177181859614,0.07065600156784058,0.1931840032339096,1.723801236694896
phase2_ref_torch,4,16,1024,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.13606383992359042,0.12729600071907043,0.19756799936294556,0.046385924489693524,0.053247999399900436,0.5345280170440674,
phase2_fused_triton,4,16,1024,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.06301392016932368,0.06667200103402138,0.07075200229883194,0.01059400634943636,0.05119999870657921,0.1518079936504364,1.9092872381933437
phase2_ref_torch,4,16,2048,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.13099840054288506,0.11072000116109848,0.34492799639701843,0.06341861538009307,0.05020799860358238,0.40755200386047363,
phase2_fused_triton,4,16,2048,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.09138752054423094,0.07931200042366982,0.12195199728012085,0.02468352046812462,0.062463998794555664,0.18636800348758698,1.3960056557602005
phase2_ref_torch,4,16,4096,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.1288955202884972,0.12667199969291687,0.1586879938840866,0.023029168386475403,0.05632000043988228,0.31545600295066833,
phase2_fused_triton,4,16,4096,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.07572944071143865,0.07395199686288834,0.08300799876451492,0.006250141541690137,0.06966400146484375,0.14511999487876892,1.7128949192240845
phase2_ref_torch,4,128,512,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.1163491203635931,0.11135999858379364,0.14819200336933136,0.030266264994818423,0.08905600011348724,0.3449600040912628,
phase2_fused_triton,4,128,512,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.07923840048722923,0.07574400305747986,0.09113600105047226,0.01693262269559352,0.005119999870657921,0.2303999960422516,1.4702153845669585
phase2_ref_torch,4,128,1024,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.12931471966207028,0.12480000033974648,0.16179199516773224,0.02507938451754742,0.09113600105047226,0.28652799129486084,
phase2_fused_triton,4,128,1024,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.0764593606442213,0.07372800260782242,0.08607999980449677,0.015787237532973043,0.06284800171852112,0.24393600225448608,1.6927082780689002
