kernel,B,T,D,dtype,device,warmup,runs,mean_ms,median_ms,p95_ms,std_ms,min_ms,max_ms,speedup_vs_ref
phase2_ref_torch,4,128,1024,float16,NVIDIA A100-SXM4-80GB,50,200,0.14618111953139304,0.14233599603176117,0.16076800227165222,0.007810306503759362,0.1382399946451187,0.18227200210094452,
phase2_fused_triton,4,128,1024,float16,NVIDIA A100-SXM4-80GB,50,200,0.08839679945260287,0.08499199897050858,0.10035199671983719,0.006113149638755329,0.08294399827718735,0.11776000261306763,1.6746987687764636
phase2_ref_torch,4,128,2048,float16,NVIDIA A100-SXM4-80GB,50,200,0.14632959999144077,0.14233599603176117,0.159743994474411,0.007198654817071948,0.1382399946451187,0.16896000504493713,
phase2_fused_triton,4,128,2048,float16,NVIDIA A100-SXM4-80GB,50,200,0.0884326395392418,0.08499199897050858,0.10444799810647964,0.006166181239562536,0.08294399827718735,0.1157120019197464,1.6746987687764636
phase2_ref_torch,4,128,4096,float16,NVIDIA A100-SXM4-80GB,50,200,0.14678527988493442,0.14131200313568115,0.159743994474411,0.02079844584438614,0.1372160017490387,0.41574400663375854,
phase2_fused_triton,4,128,4096,float16,NVIDIA A100-SXM4-80GB,50,200,0.08876031946390867,0.08601599931716919,0.10342399775981903,0.0066147231812642955,0.08396799862384796,0.12492799758911133,1.6428571923534536
phase2_ref_torch,4,512,512,float16,NVIDIA A100-SXM4-80GB,50,200,0.14672383964061736,0.14233599603176117,0.16076800227165222,0.007927491276441021,0.1382399946451187,0.17203199863433838,
phase2_fused_triton,4,512,512,float16,NVIDIA A100-SXM4-80GB,50,200,0.09052159957587719,0.08601599931716919,0.10649599879980087,0.011102256774150778,0.08396799862384796,0.18329599499702454,1.6547618717643644
phase2_ref_torch,4,512,1024,float16,NVIDIA A100-SXM4-80GB,50,200,0.14535167932510376,0.14131200313568115,0.159743994474411,0.007612252511350222,0.1372160017490387,0.16896000504493713,
phase2_fused_triton,4,512,1024,float16,NVIDIA A100-SXM4-80GB,50,200,0.08949759967625141,0.08601599931716919,0.10342399775981903,0.006942841119290561,0.08396799862384796,0.12902399897575378,1.6428571923534536
phase2_ref_torch,4,512,2048,float16,NVIDIA A100-SXM4-80GB,50,200,0.1864550405740738,0.17715199291706085,0.22937600314617157,0.019273457790931935,0.16896000504493713,0.25088000297546387,
phase2_fused_triton,4,512,2048,float16,NVIDIA A100-SXM4-80GB,50,200,0.09005567986518144,0.08601599931716919,0.10547199845314026,0.008017467674988853,0.08294399827718735,0.14131200313568115,2.059523743528729
phase2_ref_torch,4,512,4096,float16,NVIDIA A100-SXM4-80GB,50,200,0.25858559891581534,0.2549760043621063,0.2693119943141937,0.015976676969110478,0.24985599517822266,0.4628480076789856,
phase2_fused_triton,4,512,4096,float16,NVIDIA A100-SXM4-80GB,50,200,0.09313792034983635,0.08908800035715103,0.10956799983978271,0.011204870447471595,0.0870399996638298,0.20684799551963806,2.862069003007312
